Date,Price,Open,High,Low,Vol.,Change %
Aug 25 2015,15666.44,15882.27,16312.94,15651.24,213.22,-0.0129
Aug 24 2015,15871.35,16459.75,16459.75,15370.33,293.92,-0.0357
Aug 21 2015,16459.75,16990.69,16990.69,16459.55,225.17,-0.0312
Aug 20 2015,16990.69,17345.32,17345.32,16990.69,128.54,-0.0206
Aug 19 2015,17348.73,17508.74,17517.19,17282.42,104.72,-0.0093
Aug 18 2015,17511.34,17537.3,17568.4,17486.42,79.90,-0.0019
Aug 17 2015,17545.18,17472.66,17551.4,17341.72,73.38,0.0039
Aug 14 2015,17477.4,17410.12,17492.9,17394.06,82.12,0.004
Aug 13 2015,17408.25,17401.64,17481.78,17341.34,88.55,0.0003
Aug 12 2015,17402.51,17382.93,17423.9,17125.81,120.40,0
Aug 11 2015,17402.84,17593.59,17593.59,17352.63,103.01,-0.0121
Aug 10 2015,17615.17,17375.18,17629.13,17375.18,92.43,0.0139
Aug 07 2015,17373.38,17414.94,17414.94,17279.08,81.80,-0.0027
Aug 06 2015,17419.75,17542.61,17572.04,17362.86,96.17,-0.0069
Aug 05 2015,17540.47,17555.24,17661.37,17492.9,102.45,-0.0006
Aug 04 2015,17550.69,17596.93,17635.78,17505.5,99.06,-0.0027
Aug 03 2015,17598.2,17696.74,17704.76,17496.61,87.88,-0.0052
Jul 31 2015,17689.86,17755.87,17783.59,17671.59,106.12,-0.0032
Jul 30 2015,17745.98,17743.24,17761.25,17640.85,76.65,-0.0003
Jul 29 2015,17751.39,17631.4,17776.78,17629.2,93.14,0.0069
Jul 28 2015,17630.27,17449.81,17650.07,17449.81,103.45,0.0109
Jul 27 2015,17440.59,17561.78,17561.78,17399.17,117.86,-0.0073
Jul 24 2015,17568.53,17731.05,17756.54,17553.73,103.47,-0.0092
Jul 23 2015,17731.92,17853.78,17860.95,17705.03,88.60,-0.0067
Jul 22 2015,17851.04,17918.35,17919.35,17807.41,112.37,-0.0038
Jul 21 2015,17919.29,18096.67,18096.67,17868.34,100.17,-0.01
Jul 20 2015,18100.41,18085.91,18137.12,18064.5,75.06,0.0008
Jul 17 2015,18086.45,18117.58,18121.12,18032.06,106.51,-0.0019
Jul 16 2015,18120.25,18078.16,18131.61,18065.33,85.03,0.0039
Jul 15 2015,18050.17,18053.38,18090.39,18010.15,80.46,-0.0002
Jul 14 2015,18053.58,17974.61,18072.82,17956.17,76.74,0.0042
Jul 13 2015,17977.68,17787.27,17987.57,17787.27,86.38,0.0122
Jul 10 2015,17760.41,17561.12,17797.49,17561.12,85.80,0.0121
Jul 09 2015,17548.62,17530.38,17764.85,17530.38,100.52,0.0019
Jul 08 2015,17515.42,17759.01,17759.01,17496.22,69.83,-0.0147
Jul 07 2015,17776.91,17684.92,17793.45,17465.68,105.84,0.0053
Jul 06 2015,17683.58,17728.08,17734.36,17564.36,90.13,-0.0026
Jul 02 2015,17730.11,17763.32,17825.49,17687.52,83.10,-0.0016
Jul 01 2015,17757.91,17638.12,17801.83,17638.12,87.01,0.0079
Jun 30 2015,17619.51,17599.96,17714.66,17576.5,126.46,0.0013
Jun 29 2015,17596.35,17936.74,17936.74,17590.55,116.34,-0.0195
Jun 26 2015,17946.68,17892.03,18013.15,17892.03,158.12,0.0031
Jun 25 2015,17890.36,17977.11,18036.1,17890.36,78.99,-0.0042
Jun 24 2015,17966.07,18139.1,18139.1,17966.07,104.98,-0.0098
Jun 23 2015,18144.07,18121.78,18188.81,18108.1,75.97,0.0013
Jun 22 2015,18119.78,18027.63,18181.67,18027.63,77.78,0.0058
Jun 19 2015,18015.95,18116.24,18117.71,18010.58,258.30,-0.0055
Jun 18 2015,18115.84,17944.61,18174.73,17944.61,94.46,0.01
Jun 17 2015,17935.74,17909.58,17998,17839.65,92.41,0.0017
Jun 16 2015,17904.48,17787.43,17919.62,17774.12,77.51,0.0064
Jun 15 2015,17791.17,17890.76,17890.76,17698.42,91.92,-0.006
Jun 12 2015,17898.84,18035.83,18035.83,17857.07,83.76,-0.0078
Jun 11 2015,18039.37,18001.27,18109.77,18001.27,89.49,0.0022
Jun 10 2015,18000.4,17765.38,18045.14,17765.38,96.98,0.0133
Jun 09 2015,17764.04,17766.95,17817.83,17714.97,90.55,-0.0001
Jun 08 2015,17766.55,17849.46,17852.35,17760.61,86.30,-0.0046
Jun 05 2015,17849.46,17905.38,17940.78,17822.9,89.14,-0.0031
Jun 04 2015,17905.58,18072.47,18087.15,17876.95,93.47,-0.0094
Jun 03 2015,18076.27,18018.42,18168.09,18010.42,73.12,0.0036
Jun 02 2015,18011.94,18033.33,18091.87,17925.33,77.55,-0.0016
Jun 01 2015,18040.37,18017.82,18105.83,17982.06,85.64,0.0016
May 29 2015,18010.68,18128.12,18128.12,17967.74,139.81,-0.0064
May 28 2015,18126.12,18154.14,18154.14,18066.4,67.52,-0.002
May 27 2015,18162.99,18045.08,18190.35,18045.08,96.40,0.0067
May 26 2015,18041.54,18229.75,18229.75,17990.02,109.44,-0.0104
May 22 2015,18232.02,18286.87,18286.87,18217.14,78.89,-0.0029
May 21 2015,18285.74,18285.87,18314.89,18249.9,84.27,0
May 20 2015,18285.4,18315.06,18350.13,18272.56,80.19,-0.0015
May 19 2015,18312.39,18300.48,18351.36,18261.35,87.20,0.0007
May 18 2015,18298.88,18267.25,18325.54,18244.26,79.08,0.0014
May 15 2015,18272.56,18251.97,18272.72,18215.07,108.22,0.0011
May 14 2015,18252.24,18062.49,18255.21,18062.49,91.58,0.0106
May 13 2015,18060.49,18070.37,18132.79,18039.2,85.18,-0.0004
May 12 2015,18068.23,18096.16,18119.18,17924.8,89.27,-0.002
May 11 2015,18105.17,18187.78,18199.95,18089.11,86.05,-0.0047
May 08 2015,18191.11,17933.64,18205.23,17933.64,94.96,0.0149
May 07 2015,17924.06,17840.25,17973.07,17796.94,80.92,0.0046
May 06 2015,17841.98,17934.81,18019.75,17733.12,100.43,-0.0048
May 05 2015,17928.2,18062.53,18086.01,17905.71,95.34,-0.0079
May 04 2015,18070.4,18026.02,18133.76,18026.02,86.01,0.0026
May 01 2015,18024.06,17859.27,18028.89,17859.27,91.70,0.0103
Apr 30 2015,17840.52,18033.33,18033.33,17774.89,129.21,-0.0108
Apr 29 2015,18035.53,18093.69,18096.46,17953.69,102.08,-0.0041
Apr 28 2015,18110.14,18035.9,18119.65,17917.36,124.93,0.004
Apr 27 2015,18037.97,18097.89,18175.56,18024.66,121.11,-0.0023
Apr 24 2015,18080.14,18056.42,18108.87,18009.08,119.13,0.0012
Apr 23 2015,18058.69,18031.9,18133.03,17966.77,100.24,0.0011
Apr 22 2015,18038.27,17950.82,18056.02,17887.76,91.26,0.0049
Apr 21 2015,17949.59,18034.23,18109.7,17929.63,95.18,-0.0047
Apr 20 2015,18034.93,17841.18,18092.22,17841.18,103.16,0.0117
Apr 17 2015,17826.3,18102.56,18102.56,17748.53,138.86,-0.0154
Apr 16 2015,18105.77,18106.27,18169.26,18063.86,89.52,-0.0004
Apr 15 2015,18112.61,18045.71,18160.52,18045.71,113.61,0.0042
Apr 14 2015,18036.7,17979.11,18075.6,17905.48,82.83,0.0033
Apr 13 2015,17977.04,18052.32,18107.57,17974.81,120.09,-0.0045
Apr 10 2015,18057.65,17956.73,18066.76,17945.55,116.41,0.0055
Apr 09 2015,17958.73,17897.7,17984.22,17823.1,86.74,0.0031
Apr 08 2015,17902.51,17877.62,17976.2,17822.23,76.82,0.0015
Apr 07 2015,17875.42,17884.32,17983.12,17871.21,72.15,-0.0003
Apr 06 2015,17880.85,17755.5,17941.79,17646.8,100.85,0.0066
Apr 02 2015,17763.24,17699.52,17815.03,17673.49,87.37,0.0037
Apr 01 2015,17698.18,17778.52,17778.52,17585.01,103.36,-0.0044
Mar 31 2015,17776.12,17965.37,17965.37,17773.02,119.47,-0.0111
Mar 30 2015,17976.31,17727.48,18008.64,17727.48,104.04,0.0149
Mar 27 2015,17712.66,17673.63,17729.14,17630.49,103.22,0.0019
Mar 26 2015,17678.23,17716.27,17759.51,17579.27,117.74,-0.0023
Mar 25 2015,17718.54,18012.61,18041.97,17718.54,106.59,-0.0162
Mar 24 2015,18011.14,18110.87,18149.24,18010.44,87.19,-0.0058
Mar 23 2015,18116.04,18136.73,18205.93,18116.04,98.03,-0.0006
Mar 20 2015,18127.65,17961.13,18197.29,17961.13,334.25,0.0094
Mar 19 2015,17959.03,18072.58,18072.99,17934.24,107.82,-0.0065
Mar 18 2015,18076.19,17846.8,18097.12,17697.52,130.95,0.0127
Mar 17 2015,17849.08,17972.22,17972.22,17785.79,82.56,-0.0071
Mar 16 2015,17977.42,17751.24,17988.5,17751.24,101.76,0.0129
Mar 13 2015,17749.31,17889.05,17889.05,17629.89,113.63,-0.0082
Mar 12 2015,17895.22,17626.84,17900.1,17620.49,111.55,0.0147
Mar 11 2015,17635.39,17662.94,17731.78,17627,102.12,-0.0016
Mar 10 2015,17662.94,17989.56,17989.56,17662.94,120.45,-0.0185
Mar 09 2015,17995.72,17856.56,18031.04,17856.56,85.82,0.0078
Mar 06 2015,17856.78,18135.72,18135.72,17825.15,113.35,-0.0154
Mar 05 2015,18135.72,18096.9,18160.35,18087.65,75.84,0.0021
Mar 04 2015,18096.9,18203.37,18203.37,18029.5,80.90,-0.0058
Mar 03 2015,18203.37,18281.95,18281.95,18136.88,83.83,-0.0047
Mar 02 2015,18288.63,18134.05,18288.63,18122.59,89.79,0.0086
Feb 27 2015,18132.7,18213.26,18213.26,18132.38,101.11,-0.0045
Feb 26 2015,18214.42,18224.41,18239.43,18157.07,81.50,-0.0006
Feb 25 2015,18224.57,18208.67,18244.38,18182.76,80.48,0.0008
Feb 24 2015,18209.19,18112.57,18231.09,18098.73,79.31,0.0051
Feb 23 2015,18116.84,18140.76,18141.21,18054.84,83.67,-0.0013
Feb 20 2015,18140.44,17985.77,18144.29,17878.37,111.39,0.0086
Feb 19 2015,17985.77,18028.67,18028.67,17924.6,79.13,-0.0024
Feb 18 2015,18029.85,18045.72,18048.7,17982.2,75.09,-0.001
Feb 17 2015,18047.58,18019.8,18052.01,17951.41,98.76,0.0016
Feb 13 2015,18019.35,17968.65,18037.41,17961.76,85.23,0.0026
Feb 12 2015,17972.38,17862.14,17975.65,17862.14,117.16,0.0062
Feb 11 2015,17862.14,17867.86,17897.21,17759.65,89.89,-0.0004
Feb 10 2015,17868.76,17736.15,17890.34,17729.24,89.93,0.0079
Feb 09 2015,17729.21,17821.49,17821.49,17685.32,81.59,-0.0053
Feb 06 2015,17824.29,17881.54,17951.09,17764.4,93.61,-0.0034
Feb 05 2015,17884.88,17677.26,17889.58,17677.26,79.89,0.012
Feb 04 2015,17673.02,17664.99,17782.22,17603.21,102.56,0.0004
Feb 03 2015,17666.4,17369.97,17670.76,17369.97,112.86,0.0176
Feb 02 2015,17361.04,17169.99,17367.68,17037.76,108.09,0.0114
Jan 30 2015,17164.95,17416.85,17419.9,17156.82,168.56,-0.0145
Jan 29 2015,17416.85,17195.29,17433.13,17136.3,111.69,0.0131
Jan 28 2015,17191.37,17402.91,17484.41,17189,115.98,-0.0113
Jan 27 2015,17387.21,17638.53,17638.53,17288.31,135.94,-0.0165
Jan 26 2015,17678.7,17668.11,17696.36,17567.6,87.22,0.0003
Jan 23 2015,17672.6,17812.5,17812.5,17667.53,97.11,-0.0079
Jan 22 2015,17813.98,17557.29,17840.89,17482.54,111.98,0.0148
Jan 21 2015,17554.28,17509.96,17599.58,17396.04,95.53,0.0022
Jan 20 2015,17515.23,17516.96,17588.7,17346.73,119.60,0.0002
Jan 16 2015,17511.57,17320,17528.37,17243.55,140.48,0.011
Jan 15 2015,17320.71,17436.3,17517.41,17298.04,94.52,-0.0061
Jan 14 2015,17427.09,17609.06,17609.06,17264.9,109.18,-0.0106
Jan 13 2015,17613.68,17645.02,17923.01,17498.23,99.36,-0.0015
Jan 12 2015,17640.84,17742.05,17793.88,17571.58,92.50,-0.0054
Jan 09 2015,17737.37,17911.02,17915.32,17686.09,93.39,-0.0095
Jan 08 2015,17907.87,17591.97,17916.04,17591.97,114.89,0.0184
Jan 07 2015,17584.52,17374.78,17597.08,17374.78,91.03,0.0123
Jan 06 2015,17371.64,17504.18,17581.05,17262.37,101.87,-0.0074
Jan 05 2015,17501.65,17821.3,17821.3,17475.93,116.16,-0.0186
Jan 02 2015,17832.99,17823.07,17951.78,17731.3,76.27,0.0006
Dec 31 2014,17823.07,17987.66,18043.22,17820.88,82.84,-0.0089
Dec 30 2014,17983.07,18035.02,18035.02,17959.7,47.49,-0.0031
Dec 29 2014,18038.23,18046.58,18073.04,18021.57,53.87,-0.0009
Dec 26 2014,18053.71,18038.3,18103.45,18038.3,52.57,0.0013
Dec 24 2014,18030.21,18035.73,18086.24,18027.78,42.87,0.0003
Dec 23 2014,18024.17,17971.51,18069.22,17970.16,82.89,0.0036
Dec 22 2014,17959.44,17812.25,17962.78,17812.25,98.47,0.0087
Dec 19 2014,17804.8,17778.02,17874.03,17746.55,343.69,0.0015
Dec 18 2014,17778.15,17367.85,17778.4,17367.85,123.98,0.0243
Dec 17 2014,17356.87,17069.16,17389.3,17069.16,118.22,0.0169
Dec 16 2014,17068.87,17173.07,17427.44,17067.59,116.65,-0.0065
Dec 15 2014,17180.84,17285.74,17403.54,17115.28,114.05,-0.0058
Dec 12 2014,17280.83,17590.05,17590.05,17280.83,121.95,-0.0179
Dec 11 2014,17596.34,17534.3,17758.51,17534.3,90.10,0.0036
Dec 10 2014,17533.15,17797.99,17797.99,17508.1,115.10,-0.0151
Dec 09 2014,17801.2,17847.37,17847.37,17629.57,100.40,-0.0029
Dec 08 2014,17852.48,17954.94,17960.56,17804.28,88.68,-0.0059
Dec 05 2014,17958.79,17903.05,17991.19,17903.05,79.11,0.0033
Dec 04 2014,17900.1,17910.02,17937.96,17814.81,76.27,-0.0007
Dec 03 2014,17912.62,17880.9,17924.15,17855.59,99.40,0.0018
Dec 02 2014,17879.55,17778.85,17897.05,17778.85,81.97,0.0058
Dec 01 2014,17776.8,17827.27,17827.27,17726.55,86.39,-0.0029
Nov 28 2014,17828.24,17830.55,17893.42,17807.78,80.47,0
Nov 26 2014,17827.75,17812.25,17833.76,17791.16,67.45,0.0007
Nov 25 2014,17814.94,17819.05,17854.73,17790.89,88.19,-0.0002
Nov 24 2014,17817.9,17812.63,17855.27,17793.19,85.51,0.0004
Nov 21 2014,17810.06,17721.02,17894.83,17721.02,140.94,0.0051
Nov 20 2014,17719,17677.32,17720.44,17603.89,77.74,0.0019
Nov 19 2014,17685.73,17685.51,17712.26,17624.5,73.78,-0.0001
Nov 18 2014,17687.82,17643.09,17735.71,17642.03,87.42,0.0023
Nov 17 2014,17647.75,17631.85,17675.07,17606.81,70.33,0.0007
Nov 14 2014,17634.74,17653.11,17664.15,17613.2,72.85,-0.001
Nov 13 2014,17652.79,17618.69,17705.48,17583.88,80.54,0.0023
Nov 12 2014,17612.2,17604.75,17626.71,17536.17,75.98,-0.0002
Nov 11 2014,17614.9,17615.64,17638.21,17584.94,52.88,0.0001
Nov 10 2014,17613.74,17568.98,17621.87,17547.51,71.43,0.0023
Nov 07 2014,17573.93,17558.58,17575.33,17493.37,82.86,0.0011
Nov 06 2014,17554.47,17491.66,17560.31,17440.35,70.67,0.004
Nov 05 2014,17484.53,17385.76,17486.59,17385.76,76.04,0.0058
Nov 04 2014,17383.84,17368.81,17397.23,17278.36,81.39,0.001
Nov 03 2014,17366.24,17390.9,17410.65,17339.85,80.03,-0.0014
Oct 31 2014,17390.52,17208.78,17395.54,17208.78,121.61,0.0113
Oct 30 2014,17195.42,16968.14,17223.96,16920.76,80.18,0.013
Oct 29 2014,16974.31,17005.07,17065.5,16895.38,76.45,-0.0018
Oct 28 2014,17005.75,16825.19,17006.45,16825.19,83.87,0.0112
Oct 27 2014,16817.94,16796.1,16836.98,16729.83,72.58,0.0007
Oct 24 2014,16805.41,16677.04,16811.71,16649.72,90.40,0.0076
Oct 23 2014,16677.9,16468.07,16767.52,16468.07,99.42,0.0132
Oct 22 2014,16461.32,16615.26,16653.89,16459.85,92.05,-0.0092
Oct 21 2014,16614.81,16406.03,16620.78,16405.77,105.11,0.0131
Oct 20 2014,16399.67,16373.15,16401.63,16260.54,94.32,0.0012
Oct 17 2014,16380.41,16118.39,16427.38,16118.39,137.91,0.0163
Oct 16 2014,16117.24,16137.14,16211.12,15935.22,131.67,-0.0015
Oct 15 2014,16141.74,16313.3,16313.3,15855.12,160.38,-0.0106
Oct 14 2014,16315.19,16321.9,16463.67,16273.64,110.41,-0.0004
Oct 13 2014,16321.07,16535.43,16602.41,16310.47,107.83,-0.0135
Oct 10 2014,16544.1,16654.88,16757.6,16543.91,136.37,-0.0069
Oct 09 2014,16659.25,16989.37,16989.37,16649.04,93.21,-0.0197
Oct 08 2014,16994.22,16718.65,17006.91,16663.26,106.93,0.0164
Oct 07 2014,16719.39,16988.25,16988.25,16715.79,79.42,-0.016
Oct 06 2014,16991.91,17010.34,17099.39,16930.38,65.54,-0.001
Oct 03 2014,17009.69,16802.2,17027.84,16802.2,87.94,0.0124
Oct 02 2014,16801.05,16808.27,16857.25,16674.04,75.49,-0.0002
Oct 01 2014,16804.71,17040.46,17041.16,16776.13,104.24,-0.014
Sep 30 2014,17042.9,17070.45,17145.1,17017.11,102.29,-0.0017
Sep 29 2014,17071.22,17107.69,17107.69,16934.43,70.22,-0.0025
Sep 26 2014,17113.15,16948.62,17148.15,16948.11,74.67,0.0099
Sep 25 2014,16945.8,17204.86,17204.86,16945.8,93.52,-0.0154
Sep 24 2014,17210.06,17056.64,17226.6,17033.93,80.53,0.009
Sep 23 2014,17055.87,17165.91,17171.88,17055.87,77.09,-0.0068
Sep 22 2014,17172.68,17271.71,17277.88,17159.36,74.30,-0.0062
Sep 19 2014,17279.74,17267.21,17350.64,17257.46,349.62,0.0008
Sep 18 2014,17265.99,17163.73,17275.37,17163.73,85.30,0.0064
Sep 17 2014,17156.85,17131.01,17221.11,17089.01,87.81,0.0015
Sep 16 2014,17131.97,17027.16,17167.05,16985.55,73.20,0.0059
Sep 15 2014,17031.14,16988.76,17051.85,16951.38,71.74,0.0026
Sep 12 2014,16987.51,17044.05,17044.05,16937.67,82.83,-0.0036
Sep 11 2014,17049,17057.41,17057.41,16983.88,63.65,-0.0012
Sep 10 2014,17068.71,17016.05,17080.27,16974.57,76.78,0.0032
Sep 09 2014,17013.87,17110.39,17111.55,16993.29,69.03,-0.0057
Sep 08 2014,17111.42,17131.71,17137.88,17079.17,65.64,-0.0015
Sep 05 2014,17137.36,17065.89,17137.36,17009.62,76.63,0.004
Sep 04 2014,17069.58,17083.61,17161.55,17030.12,68.12,-0.0005
Sep 03 2014,17078.28,17067.24,17151.89,17060.21,62.77,0.0006
Sep 02 2014,17067.56,17097.42,17113.51,17009.07,64.82,-0.0018
Aug 29 2014,17098.45,17083.42,17110.42,17035.38,81.50,0.0011
Aug 28 2014,17079.57,17119.06,17119.06,17018.33,51.86,-0.0025
Aug 27 2014,17122.01,17111.03,17134.6,17090.61,61.69,0.0009
Aug 26 2014,17106.7,17079.57,17153.8,17079.57,50.71,0.0017
Aug 25 2014,17076.87,17011.81,17124.74,17011.81,57.40,0.0044
Aug 22 2014,17001.22,17038.27,17064.28,16984.52,64.33,-0.0022
Aug 21 2014,17039.49,16983.88,17074.59,16983.88,65.16,0.0036
Aug 20 2014,16979.13,16910.03,16994.89,16896.55,61.96,0.0035
Aug 19 2014,16919.59,16839.06,16929.13,16839.06,67.22,0.0048
Aug 18 2014,16838.74,16664.45,16840.28,16664.45,75.67,0.0106
Aug 15 2014,16662.91,16717.01,16775.27,16575.42,109.18,-0.003
Aug 14 2014,16713.58,16657.32,16714.22,16651.67,62.37,0.0037
Aug 13 2014,16651.8,16567.54,16670.29,16567.54,66.02,0.0055
Aug 12 2014,16560.54,16565.55,16589.31,16518.06,62.77,-0.0006
Aug 11 2014,16569.98,16557.27,16627.99,16557.27,65.56,0.001
Aug 08 2014,16553.93,16369.68,16556.59,16364.22,82.42,0.0113
Aug 07 2014,16368.27,16448.29,16504.35,16333.78,80.43,-0.0046
Aug 06 2014,16443.34,16425.1,16490.7,16372.32,78.60,0.0008
Aug 05 2014,16429.47,16559.97,16559.97,16369.55,76.63,-0.0084
Aug 04 2014,16569.28,16493.72,16596.22,16447.2,76.26,0.0046
Aug 01 2014,16493.37,16561.7,16584.75,16437.07,84.86,-0.0042
Jul 31 2014,16563.3,16869.63,16869.63,16563.3,101.67,-0.0188
Jul 30 2014,16880.36,16920.11,16983.94,16817.16,77.75,-0.0019
Jul 29 2014,16912.11,16984.33,17056.46,16912.11,75.98,-0.0042
Jul 28 2014,16982.59,16956.91,17001.38,16877.72,66.19,0.0013
Jul 25 2014,16960.57,17079.5,17082.33,16915.65,67.29,-0.0072
Jul 24 2014,17083.8,17092.02,17119.83,17061.07,66.39,-0.0002
Jul 23 2014,17086.63,17117.01,17121.05,17058.05,73.44,-0.0016
Jul 22 2014,17113.54,17054.97,17133.43,17040.13,77.96,0.0036
Jul 21 2014,17051.73,17095.11,17095.11,16974.34,67.59,-0.0028
Jul 18 2014,17100.18,16978.16,17113.51,16977.52,112.53,0.0073
Jul 17 2014,16976.81,17133.45,17151.56,16966.19,99.24,-0.0094
Jul 16 2014,17138.2,17061.91,17139.35,17061.91,111.50,0.0045
Jul 15 2014,17060.68,17055.03,17120.34,17006.39,101.73,0.0003
Jul 14 2014,17055.42,16950.93,17088.43,16950.93,60.57,0.0066
Jul 11 2014,16943.81,16918.31,16949.46,16860.3,60.60,0.0017
Jul 10 2014,16915.07,16980.35,16980.35,16805.38,67.51,-0.0042
Jul 09 2014,16985.61,16916.83,16998.95,16913.81,67.12,0.0047
Jul 08 2014,16906.62,17022.09,17022.09,16874.79,75.25,-0.0069
Jul 07 2014,17024.21,17063.83,17063.83,16992.45,61.48,-0.0026
Jul 03 2014,17068.26,16979,17074.65,16979,66.80,0.0054
Jul 02 2014,16976.24,16949.71,16986.63,16949.71,57.84,0.0012
Jul 01 2014,16956.07,16828.53,16998.7,16828.53,74.05,0.0077
Jun 30 2014,16826.6,16852.49,16871.27,16801.94,90.36,-0.0015
Jun 27 2014,16851.84,16846.9,16862.73,16773.84,137.69,0.0003
Jun 26 2014,16846.13,16866.81,16872.52,16746.09,63.65,-0.0013
Jun 25 2014,16867.51,16817.68,16883.54,16799.41,73.92,0.0029
Jun 24 2014,16818.13,16934.62,16969.7,16805.23,80.22,-0.007
Jun 23 2014,16937.26,16946.5,16954.27,16896.09,63.64,-0.0006
Jun 20 2014,16947.08,16920.62,16978.02,16920.62,247.35,0.0015
Jun 19 2014,16921.46,16909.9,16923.43,16858.88,80.22,0.0009
Jun 18 2014,16906.62,16806.12,16911.41,16755.29,73.72,0.0058
Jun 17 2014,16808.49,16779.21,16823.55,16732.91,63.53,0.0016
Jun 16 2014,16781.01,16765.56,16802.14,16722.86,77.90,0.0003
Jun 13 2014,16775.74,16734.64,16787.89,16718.6,95.22,0.0025
Jun 12 2014,16734.19,16840.48,16841.57,16703.73,72.56,-0.0065
Jun 11 2014,16843.88,16943.16,16943.16,16821.85,61.86,-0.006
Jun 10 2014,16945.92,16940.4,16946.34,16897.44,64.56,0.0002
Jun 09 2014,16943.1,16926.08,16970.17,16912.92,67.13,0.0011
Jun 06 2014,16924.28,16839.64,16924.28,16839.64,80.53,0.0052
Jun 05 2014,16836.11,16739.14,16845.81,16709.95,70.46,0.0059
Jun 04 2014,16737.53,16720,16742.91,16673.65,65.57,0.0009
Jun 03 2014,16722.34,16736.7,16736.7,16690.01,67.83,-0.0013
Jun 02 2014,16743.63,16716.85,16756.64,16682.07,57.56,0.0016
May 30 2014,16717.17,16697.33,16721.22,16648.85,105.19,0.0011
May 29 2014,16698.74,16637.74,16698.74,16620.43,55.50,0.0039
May 28 2014,16633.18,16674.98,16674.98,16620.22,62.48,-0.0025
May 27 2014,16675.5,16607.42,16688.69,16607.42,80.87,0.0042
May 23 2014,16606.27,16544.49,16613.07,16544.49,61.34,0.0038
May 22 2014,16543.08,16532.74,16565.39,16489.61,59.25,0.0006
May 21 2014,16533.06,16376.17,16544.6,16376.17,76.73,0.0097
May 20 2014,16374.31,16511.22,16511.22,16341.3,75.15,-0.0083
May 19 2014,16511.86,16490.35,16526.26,16442.12,82.18,0.0012
May 16 2014,16491.31,16447.32,16498.99,16414.32,119.33,0.0027
May 15 2014,16446.81,16613.52,16622.9,16397.46,106.62,-0.0101
May 14 2014,16613.97,16716.08,16717.56,16595,71.97,-0.0061
May 13 2014,16715.44,16695.92,16735.51,16695.92,71.34,0.0012
May 12 2014,16695.47,16584.82,16704.84,16584.82,71.55,0.0068
May 09 2014,16583.34,16551.23,16588.77,16498.71,75.02,0.002
May 08 2014,16550.97,16518.16,16622.95,16502.01,75.62,0.002
May 07 2014,16518.54,16401.66,16522.94,16357.35,93.87,0.0072
May 06 2014,16401.02,16529.85,16529.85,16399.99,74.34,-0.0078
May 05 2014,16530.55,16509.75,16547.92,16377.09,70.33,0.0011
May 02 2014,16512.89,16562.34,16620.06,16488.31,78.91,-0.0028
May 01 2014,16558.87,16580.26,16604.79,16525.25,75.63,-0.0013
Apr 30 2014,16580.84,16534.86,16592.28,16510.87,92.97,0.0027
Apr 29 2014,16535.37,16451.18,16559.39,16451.18,71.24,0.0053
Apr 28 2014,16448.74,16363.2,16500.37,16312.66,105.51,0.0053
Apr 25 2014,16361.46,16503.26,16503.26,16333.78,90.63,-0.0085
Apr 24 2014,16501.65,16503.39,16541.26,16452.3,80.34,0
Apr 23 2014,16501.65,16513.73,16525.99,16477.28,76.83,-0.0008
Apr 22 2014,16514.37,16449.38,16565.71,16449.38,84.83,0.004
Apr 21 2014,16449.25,16408.92,16459.78,16402.08,79.51,0.0025
Apr 17 2014,16408.54,16424.14,16460.49,16368.14,136.20,-0.001
Apr 16 2014,16424.85,16266.23,16424.85,16266.23,94.65,0.01
Apr 15 2014,16262.56,16173.49,16272.95,16063.2,97.85,0.0055
Apr 14 2014,16173.24,16028.29,16184.76,16028.29,90.02,0.0091
Apr 11 2014,16026.75,16168.87,16168.87,16015.32,119.55,-0.0089
Apr 10 2014,16170.22,16437.24,16456.12,16153.34,112.55,-0.0162
Apr 09 2014,16437.18,16256.37,16438.82,16256.37,91.55,0.0111
Apr 08 2014,16256.14,16245.16,16296.86,16180.28,98.51,0.0006
Apr 07 2014,16245.87,16414.15,16421.38,16244.01,116.54,-0.0102
Apr 04 2014,16412.71,16576.02,16631.63,16392.77,104.35,-0.0096
Apr 03 2014,16572.55,16572.36,16604.15,16527.6,77.22,0
Apr 02 2014,16573,16532.8,16588.19,16506.6,78.12,0.0024
Apr 01 2014,16532.61,16458.05,16565.73,16457.6,88.01,0.0046
Mar 31 2014,16457.66,16324.22,16480.85,16324.22,104.51,0.0082
Mar 28 2014,16323.06,16267.77,16414.86,16267.77,86.37,0.0036
Mar 27 2014,16264.23,16268.67,16300.94,16191.79,93.65,-0.0003
Mar 26 2014,16268.99,16370.71,16466.04,16268.99,92.77,-0.006
Mar 25 2014,16367.88,16279.2,16407.18,16279.2,89.11,0.0056
Mar 24 2014,16276.69,16303.28,16380.51,16215.56,110.62,-0.0016
Mar 21 2014,16302.77,16332.69,16456.45,16290.79,353.67,-0.0017
Mar 20 2014,16331.05,16221.98,16353.98,16160.33,91.53,0.0067
Mar 19 2014,16222.17,16335.71,16363.32,16126.29,90.11,-0.007
Mar 18 2014,16336.19,16245.93,16369.94,16245.93,79.15,0.0055
Mar 17 2014,16247.22,16066.37,16270.34,16066.37,88.93,0.0113
Mar 14 2014,16065.67,16106.32,16165.05,16046.99,85.66,-0.0027
Mar 13 2014,16108.89,16341.55,16405.07,16084.1,86.17,-0.0141
